Gemeindekennziffer_lang;Gemeindekennziffer_kurz;Bundesland_Code;Kreis_Code;Gemeinde_Name
145216000;5216000;14;521;Stützengrün
145216105;5216105;14;521;Tannenberg
145216200;5216200;14;521;Thalheim/Erzgeb., Stadt
145216300;5216300;14;521;Thermalbad Wiesenbad
145216400;5216400;14;521;Thum, Stadt
145216700;5216700;14;521;Wolkenstein, Stadt
145216905;5216905;14;521;Zschopau, Stadt, Motorradstadt
145217005;5217005;14;521;Zschorlau
145217105;5217105;14;521;Zwönitz, Stadt
145220105;5220105;14;522;Altmittweida
145220200;5220200;14;522;Augustusburg, Stadt
145220350;5220350;14;522;Bobritzsch-Hilbersdorf
145220500;5220500;14;522;Brand-Erbisdorf, Stadt
145220605;5220605;14;522;Burgstädt, Stadt
145220700;5220700;14;522;Claußnitz
145220800;5220800;14;522;Döbeln, Stadt
145220905;5220905;14;522;Dorfchemnitz
145221100;5221100;14;522;Eppendorf
145221200;5221200;14;522;Erlau
145221400;5221400;14;522;Flöha, Stadt
145221500;5221500;14;522;Frankenberg/Sa., Stadt, Garnisonsstadt
145221700;5221700;14;522;Frauenstein, Stadt
145221800;5221800;14;522;Freiberg, Stadt, Universitätsstadt
145221900;5221900;14;522;Geringswalde, Stadt
145222000;5222000;14;522;Großhartmannsdorf
145222100;5222100;14;522;Großschirma, Stadt
145222200;5222200;14;522;Großweitzschen
145222300;5222300;14;522;Hainichen, Stadt
145222400;5222400;14;522;Halsbrücke
145222500;5222500;14;522;Hartha, Stadt
145222600;5222600;14;522;Hartmannsdorf
145222750;5222750;14;522;Jahnatal
145222805;5222805;14;522;Königsfeld
145222900;5222900;14;522;Königshain-Wiederau
145223000;5223000;14;522;Kriebstein
145223100;5223100;14;522;Leisnig, Stadt
145223200;5223200;14;522;Leubsdorf
145223300;5223300;14;522;Lichtenau
145223405;5223405;14;522;Lichtenberg/Erzgeb.
145223500;5223500;14;522;Lunzenau, Stadt
145223605;5223605;14;522;Mittweida, Stadt, Hochschulstadt
145223805;5223805;14;522;Mühlau
145223900;5223900;14;522;Mulda/Sa.
145224000;5224000;14;522;Neuhausen/Erzgeb.
145224200;5224200;14;522;Niederwiesa
145224300;5224300;14;522;Oberschöna
145224400;5224400;14;522;Oederan, Stadt
145224600;5224600;14;522;Penig, Stadt
145224700;5224700;14;522;Rechenberg-Bienenmühle
145224800;5224800;14;522;Reinsberg
145224905;5224905;14;522;Rochlitz, Stadt, Stadt des Roten Porphyr
145225000;5225000;14;522;Rossau
145225100;5225100;14;522;Roßwein, Stadt
145225205;5225205;14;522;Sayda, Stadt
145225305;5225305;14;522;Seelitz
145225400;5225400;14;522;Striegistal
145225505;5225505;14;522;Taura
145225700;5225700;14;522;Waldheim, Stadt
145225800;5225800;14;522;Wechselburg
145225905;5225905;14;522;Weißenborn/Erzgeb.
145226005;5226005;14;522;Zettlitz
145230100;5230100;14;523;Adorf/Vogtl., Stadt
145230200;5230200;14;523;Auerbach/Vogtl., Stadt
145230300;5230300;14;523;Bad Brambach
145230400;5230400;14;523;Bad Elster, Stadt
145230505;5230505;14;523;Bergen
145230605;5230605;14;523;Bösenbrunn
145230805;5230805;14;523;Eichigt
145230900;5230900;14;523;Ellefeld
145231000;5231000;14;523;Elsterberg, Stadt
145231205;5231205;14;523;Falkenstein/Vogtl., Stadt
145231305;5231305;14;523;Grünbach
145231505;5231505;14;523;Heinsdorfergrund
145231600;5231600;14;523;Klingenthal, Stadt
145231700;5231700;14;523;Lengenfeld, Stadt
145231905;5231905;14;523;Limbach
145232000;5232000;14;523;Markneukirchen, Stadt
145232305;5232305;14;523;Mühlental
145232450;5232450;14;523;Muldenhammer
145232605;5232605;14;523;Netzschkau, Stadt
145232705;5232705;14;523;Neuensalz
145232800;5232800;14;523;Neumark
145232905;5232905;14;523;Neustadt/Vogtl.
145233005;5233005;14;523;Oelsnitz/Vogtl., Stadt
145233100;5233100;14;523;Pausa-Mühltroff, Stadt
145233200;5233200;14;523;Plauen, Stadt, Hochschulstadt
145233300;5233300;14;523;Pöhl
145233405;5233405;14;523;Reichenbach im Vogtland, Stadt
145233600;5233600;14;523;Rodewisch, Stadt
145233650;5233650;14;523;Rosenbach/Vogtl.
145233705;5233705;14;523;Schöneck/Vogtl., Stadt
145233800;5233800;14;523;Steinberg
145234105;5234105;14;523;Theuma
145234205;5234205;14;523;Tirpersdorf
145234305;5234305;14;523;Treuen, Stadt
145234405;5234405;14;523;Triebel/Vogtl.
145234500;5234500;14;523;Weischlitz
145234605;5234605;14;523;Werda
145240105;5240105;14;524;Bernsdorf
145240200;5240200;14;524;Callenberg
145240305;5240305;14;524;Crimmitschau, Stadt
145240405;5240405;14;524;Crinitzberg
145240505;5240505;14;524;Dennheritz
145240600;5240600;14;524;Fraureuth
145240700;5240700;14;524;Gersdorf
145240800;5240800;14;524;Glauchau, Stadt
145240900;5240900;14;524;Hartenstein, Stadt
145241005;5241005;14;524;Hartmannsdorf b. Kirchberg
145241105;5241105;14;524;Hirschfeld
145241200;5241200;14;524;Hohenstein-Ernstthal, Stadt
145241305;5241305;14;524;Kirchberg, Stadt
145241400;5241400;14;524;Langenbernsdorf
145241500;5241500;14;524;Langenweißbach
145241605;5241605;14;524;Lichtenstein/Sa., Stadt
145241700;5241700;14;524;Lichtentanne
145241805;5241805;14;524;Limbach-Oberfrohna, Stadt
145241905;5241905;14;524;Meerane, Stadt
145242000;5242000;14;524;Mülsen
145242100;5242100;14;524;Neukirchen/Pleiße
145242205;5242205;14;524;Niederfrohna
145242300;5242300;14;524;Oberlungwitz, Stadt
145242405;5242405;14;524;Oberwiera
145242500;5242500;14;524;Reinsdorf
145242605;5242605;14;524;Remse
145242705;5242705;14;524;Schönberg
145242805;5242805;14;524;St. Egidien
145242905;5242905;14;524;Waldenburg, Stadt
145243000;5243000;14;524;Werdau, Stadt
145243100;5243100;14;524;Wildenfels, Stadt
145243200;5243200;14;524;Wilkau-Haßlau, Stadt
145243300;5243300;14;524;Zwickau, Stadt, Hochschulstadt
146120000;6120000;14;612;Dresden, Stadt
146250100;6250100;14;625;Arnsdorf
146250200;6250200;14;625;Bautzen / Budyšin, Stadt, Hochschulstadt / Wysokoš
146250300;6250300;14;625;Bernsdorf, Stadt
146250405;6250405;14;625;Bischofswerda, Stadt
146250600;6250600;14;625;Burkau / Porchow
146250805;6250805;14;625;Crostwitz / Chrósćicy
146250900;6250900;14;625;Cunewalde
146251000;6251000;14;625;Demitz-Thumitz
146251100;6251100;14;625;Doberschau-Gaußig / Dobruša-Huska
146251200;6251200;14;625;Elsterheide / Halštrowska Hola
146251300;6251300;14;625;Elstra / Halštrow, Stadt
146251405;6251405;14;625;Frankenthal
146251500;6251500;14;625;Göda / Hodźij
146251600;6251600;14;625;Großdubrau / Wulka Dubrawa
146251705;6251705;14;625;Großharthau
146251805;6251805;14;625;Großnaundorf
146251905;6251905;14;625;Großpostwitz/O.L. / Budestecy
146252000;6252000;14;625;Großröhrsdorf, Stadt
146252200;6252200;14;625;Haselbachtal
146252300;6252300;14;625;Hochkirch / Bukecy
146252400;6252400;14;625;Hoyerswerda / Wojerecy, Stadt
146252500;6252500;14;625;Kamenz / Kamjenc, Stadt
146252705;6252705;14;625;Königsbrück, Stadt
146252800;6252800;14;625;Königswartha / Rakecy
146252900;6252900;14;625;Kubschütz / Kubšicy
146253005;6253005;14;625;Laußnitz
146253100;6253100;14;625;Lauta, Stadt
146253205;6253205;14;625;Lichtenberg
146253300;6253300;14;625;Lohsa / Łaz
146253400;6253400;14;625;Malschwitz / Malešecy
146253505;6253505;14;625;Nebelschütz / Njebjelčicy
146253605;6253605;14;625;Neschwitz / Njeswačidło
146253705;6253705;14;625;Neukirch
146253800;6253800;14;625;Neukirch/Lausitz
146253905;6253905;14;625;Obergurig / Hornja Hórka
146254105;6254105;14;625;Ohorn
146254200;6254200;14;625;Oßling / Wóslink
146254300;6254300;14;625;Ottendorf-Okrilla
146254405;6254405;14;625;Panschwitz-Kuckau / Pančicy-Kukow
146254505;6254505;14;625;Pulsnitz, Stadt
146254605;6254605;14;625;Puschwitz / Bóšicy
146254705;6254705;14;625;Räckelwitz / Worklecy
146254800;6254800;14;625;Radeberg, Stadt
146254900;6254900;14;625;Radibor / Radwor
146255005;6255005;14;625;Ralbitz-Rosenthal / Ralbicy-Róžant
146255105;6255105;14;625;Rammenau
146255250;6255250;14;625;Schirgiswalde-Kirschau, Stadt
146255300;6255300;14;625;Schmölln-Putzkau
146255500;6255500;14;625;Schwepnitz
146255600;6255600;14;625;Sohland a. d. Spree
146255700;6255700;14;625;Spreetal / Sprjewiny Doł
146255805;6255805;14;625;Steina
146255900;6255900;14;625;Steinigtwolmsdorf
146256000;6256000;14;625;Wachau
146256100;6256100;14;625;Weißenberg / Wóspork, Stadt
146256300;6256300;14;625;Wilthen, Stadt
146256400;6256400;14;625;Wittichenau / Kulow, Stadt
146260105;6260105;14;626;Bad Muskau / Mužakow, Stadt
146260205;6260205;14;626;Beiersdorf
146260305;6260305;14;626;Bernstadt a. d. Eigen, Stadt
146260505;6260505;14;626;Bertsdorf-Hörnitz
146260600;6260600;14;626;Boxberg/O.L. / Hamor
146260705;6260705;14;626;Dürrhennersdorf
146260850;6260850;14;626;Ebersbach-Neugersdorf, Stadt
146261005;6261005;14;626;Gablenz / Jabłońc
146261100;6261100;14;626;Görlitz, Stadt, Hochschulstadt
146261205;6261205;14;626;Groß Düben / Dźěwin
146261405;6261405;14;626;Großschönau
146261505;6261505;14;626;Großschweidnitz
146261605;6261605;14;626;Hähnichen
146261705;6261705;14;626;Hainewalde
146261800;6261800;14;626;Herrnhut, Stadt
146261905;6261905;14;626;Hohendubrau / Wysoka Dubrawa
146262005;6262005;14;626;Horka
