"gemeinde_kennziffer";"name_stadt_gemeinde";"geoschluessel_stellen";"metrik";"l_untergrenze";"exponierte";"l_zentral";"bundesland_code";"quelle";"kartierungsumfang";"datenquelle";"gemeinde_bezeichnung";"gemeinde_kennzeichnung";"bevoelkerung";"flaeche"
"08336050";"Lörrach";"7";"lden";"75";"1";"77";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08336050";"Lörrach";"7";"lnight";"50";"2121";"52";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08336050";"Lörrach";"7";"lnight";"55";"831";"57";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08336050";"Lörrach";"7";"lnight";"60";"670";"62";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08336050";"Lörrach";"7";"lnight";"65";"2";"67";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08336050";"Lörrach";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Lörrach, Stadt";"große Kreisstadt";"51349";"3937"
"08237045";"Loßburg";"7";"lden";"55";"192";"57";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lden";"60";"197";"62";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lden";"65";"183";"67";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lden";"70";"105";"72";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lnight";"50";"187";"52";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lnight";"55";"203";"57";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lnight";"60";"115";"62";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08237045";"Loßburg";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Loßburg";"Kreisangehörige Gemeinde";"7919";"7925"
"08337070";"Lottstetten";"7";"lden";"55";"307";"57";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lden";"60";"11";"62";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lden";"65";"10";"67";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lnight";"50";"18";"52";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lnight";"55";"10";"57";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08337070";"Lottstetten";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Lottstetten";"Kreisangehörige Gemeinde";"2313";"1339"
"08125059";"Löwenstein";"7";"lden";"55";"158";"57";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lden";"60";"103";"62";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lden";"65";"29";"67";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lden";"70";"13";"72";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lden";"75";"1";"77";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lnight";"50";"111";"52";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lnight";"55";"35";"57";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lnight";"60";"16";"62";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lnight";"65";"1";"67";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08125059";"Löwenstein";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Löwenstein, Stadt";"Stadt";"3460";"2346"
"08118048";"Ludwigsburg";"7";"lden";"55";"11901";"57";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lden";"60";"4972";"62";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lden";"65";"3174";"67";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lden";"70";"2410";"72";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lden";"75";"418";"77";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lnight";"50";"7521";"52";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lnight";"55";"3757";"57";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lnight";"60";"2635";"62";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lnight";"65";"486";"67";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08118048";"Ludwigsburg";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Ludwigsburg, Stadt";"große Kreisstadt";"92858";"4334"
"08115029";"Magstadt";"7";"lden";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lden";"60";"1";"62";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lden";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lnight";"50";"0";"52";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lnight";"55";"1";"57";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08115029";"Magstadt";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Magstadt";"Kreisangehörige Gemeinde";"9513";"1912"
"08317073";"Mahlberg";"7";"lden";"55";"943";"57";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lden";"60";"174";"62";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lden";"65";"61";"67";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lden";"70";"18";"72";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lnight";"50";"379";"52";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lnight";"55";"58";"57";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lnight";"60";"26";"62";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08317073";"Mahlberg";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Mahlberg, Stadt";"Stadt";"5254";"1659"
"08127052";"Mainhardt";"7";"lden";"55";"205";"57";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lden";"60";"173";"62";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lden";"65";"189";"67";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lden";"70";"20";"72";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lnight";"50";"178";"52";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lnight";"55";"175";"57";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lnight";"60";"47";"62";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08127052";"Mainhardt";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Mainhardt";"Kreisangehörige Gemeinde";"5973";"5870"
"08226046";"Malsch (Kreis HD)";"7";"lden";"55";"40";"57";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lden";"60";"7";"62";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lden";"65";"10";"67";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lnight";"50";"8";"52";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lnight";"55";"10";"57";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08226046";"Malsch (Kreis HD)";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"3478";"677"
"08215046";"Malsch (Kreis KA)";"7";"lden";"55";"3793";"57";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lden";"60";"1378";"62";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lden";"65";"371";"67";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lden";"70";"206";"72";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lden";"75";"12";"77";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lnight";"50";"2784";"52";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lnight";"55";"810";"57";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lnight";"60";"299";"62";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lnight";"65";"22";"67";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08215046";"Malsch (Kreis KA)";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Malsch";"Kreisangehörige Gemeinde";"14880";"5124"
"08316024";"Malterdingen";"7";"lden";"55";"240";"57";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lden";"60";"118";"62";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lden";"65";"49";"67";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lnight";"50";"196";"52";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lnight";"55";"59";"57";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08316024";"Malterdingen";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Malterdingen";"Kreisangehörige Gemeinde";"3467";"1113"
"08118049";"Marbach am Neckar";"7";"lden";"55";"503";"57";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lden";"60";"303";"62";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lden";"65";"312";"67";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lden";"70";"230";"72";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lden";"75";"40";"77";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lnight";"50";"304";"52";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lnight";"55";"329";"57";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lnight";"60";"244";"62";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lnight";"65";"54";"67";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08118049";"Marbach am Neckar";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Marbach am Neckar, Stadt";"Stadt";"15474";"1806"
"08315132";"March";"7";"lden";"55";"1799";"57";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lden";"60";"882";"62";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lden";"65";"244";"67";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lden";"70";"33";"72";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lnight";"50";"1214";"52";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lnight";"55";"569";"57";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lnight";"60";"27";"62";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08315132";"March";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"March";"Kreisangehörige Gemeinde";"9309";"1779"
"08435034";"Markdorf";"7";"lden";"55";"1362";"57";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lden";"60";"942";"62";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lden";"65";"652";"67";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lden";"70";"213";"72";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lden";"75";"2";"77";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lnight";"50";"1001";"52";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lnight";"55";"707";"57";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lnight";"60";"297";"62";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lnight";"65";"2";"67";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08435034";"Markdorf";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Markdorf, Stadt";"Stadt";"14300";"4091"
"08118050";"Markgröningen";"7";"lden";"55";"595";"57";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lden";"60";"437";"62";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lden";"65";"531";"67";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lden";"70";"294";"72";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lden";"75";"42";"77";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lnight";"50";"440";"52";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lnight";"55";"518";"57";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lnight";"60";"377";"62";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lnight";"65";"46";"67";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08118050";"Markgröningen";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Markgröningen, Stadt";"Stadt";"14138";"2817"
"08215047";"Marxzell";"7";"lden";"55";"47";"57";"08";"Straße";"major";"Bundesland";"Marxzell";"Kreisangehörige Gemeinde";"5040";"3492"
"08215047";"Marxzell";"7";"lden";"60";"46";"62";"08";"Straße";"major";"Bundesland";"Marxzell";"Kreisangehörige Gemeinde";"5040";"3492"
"08215047";"Marxzell";"7";"lden";"65";"134";"67";"08";"Straße";"major";"Bundesland";"Marxzell";"Kreisangehörige Gemeinde";"5040";"3492"
"08215047";"Marxzell";"7";"lden";"70";"2";"72";"08";"Straße";"major";"Bundesland";"Marxzell";"Kreisangehörige Gemeinde";"5040";"3492"
"08215047";"Marxzell";"7";"lden";"75";"1";"77";"08";"Straße";"major";"Bundesland";"Marxzell";"Kreisangehörige Gemeinde";"5040";"3492"
